"","SOS-1","SOS-10","SOS-11","SOS-12","SOS-13","SOS-14","SOS-15","SOS-16","SOS-17","SOS-18","SOS-19","SOS-2","SOS-20","SOS-21","SOS-22","SOS-23","SOS-24","SOS-25","SOS-26","SOS-27","SOS-28","SOS-29","SOS-3","SOS-30","SOS-31","SOS-32","SOS-33","SOS-35","SOS-37","SOS-38","SOS-39","SOS-4","SOS-44","SOS-46","SOS-47","SOS-48","SOS-49","SOS-5","SOS-50","SOS-51","SOS-52","SOS-53","SOS-55","SOS-56","SOS-6","SOS-7","SOS-8","SOS-9"
"OTU580","   0","   0","  19","   0","   0","   0","   0"," 159","  36","  83","  16","   0"," 137","   0","   0"," 204","   0"," 494","  92","   0","   0","   0","   0","1449","   0","   0","   0","1862","  30","   0","   0","   0"," 102","  15","   0","   0","   0","   0","   0","   0","   0"," 117","   0"," 121","   0","  47","   0","   0"
"OTU581","  0","  0","  0","  0","  0","  0","  0","  0"," 92","  0","  0"," 13","  0","  0","  0","  0","  0","  0","  0","129","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","116","  0","  0","  0"," 33","  0","  0","138","  0","  0","  0","129"
"OTU582","  0","  0","  6","  0","  0","  0","  0","  0","  0"," 11","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","148","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 72","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU583","   0","   0","   0","   0","  58","   0"," 522"," 147"," 219","2219"," 524","   0"," 405","1245"," 522","   0","   0","   0","  92","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 110","   0","   0","   0","   0","   0","   0","   0"," 113","   0","   0"
"OTU584","   0","  29","   8","   0","   0","   0"," 441"," 450","  97"," 138"," 713","   0","  30"," 819"," 571"," 150","   0","   0","   0","   0","   0","   0","   0","   0"," 110","   0","   0","   0","   0","   0","  58","   0"," 235"," 153","   0","1001"," 614","   0"," 209","   0","   4","  94","   0","   0","   0","  43","   0","   0"
"OTU585","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","3043","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  27","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0"," 292","   0","   0","   0","   0"
"OTU586","  0","  0","  0","  0","  0","  0","101"," 25"," 50","  0","  0","  0","162","  0","  0"," 99","  0","  0","  0","  0","  0","  0","  0","  0"," 29","  0","  0","  0","186","  0"," 19","  0","  0","  0","271","  0","  0","  0","  0","  0","  0","  0","  0","  0","147"," 51","  0","  0"
"OTU587","   0","   0","  31","   0","   0","   0"," 112"," 761","  32"," 173"," 325","   0"," 177"," 650","1439","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 103","   0","   0","   0","   0","   0"," 519","   0","   0"," 246","   0","   0","   0","  68","   0","   0","   0","   0","   0","   0"," 613","  75","   0","   0"
"OTU588","  0","  0","  0","  0","  0"," 47","220","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU589","   0","   0","   0","   0","  34","   0"," 662","1386","  19","  72","1069","   0","   0","   0"," 201","   0","   0","   0","   0","   0","   0","   0","   0"," 493"," 583","1612","   0","   0","  91","   0","   0"," 226","5431"," 926","1835"," 840"," 769"," 649"," 192"," 132"," 773"," 154","   0","   0","  44","  10","   0","   0"
"OTU590","   0","   0","   0","   0"," 140","   0","  54","  19","   0","  38","  38","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 333","  36"," 160","   0","   0","   0","   0","   0","   0"," 120","   0","  22","  98","   0","   0","1104","   0","1092","  89","   0","   0","   0","   4","   0","   0"
"OTU591","  0","  0","  0","  0","  0","  0"," 10","127","  0","  0","  0","  0","  0","  0","265","  0","  0","  0","  0","  0","  0","  0","  0","  0","104","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU592","   0","  39","   0","   0","   0","   0","1137"," 968"," 393","  99"," 278","   0"," 955","2811","3836","   0","   3","   0","   0","   0","   0","3711","   0","1717"," 382","  72","   0","  60"," 283","   0","   0","   0"," 167","   0"," 468","   0","   0","   0"," 162","   0","   0","  97","   0","   0"," 486","  32","   0","   0"
"OTU593","  0","  0","  0","  0"," 78","662","265","131"," 32"," 18","  0","  0"," 27","  0","  0","  0","  0","188","  0","  0","  0","  0","  0","117"," 31","  0","  0","  0","  0","  0"," 18","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU594","  0","  0","  0","  0","  0","  0","356","  0","  0","  0","  0","  0","  0","323","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU595","  0"," 43","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","218","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 60","  0"
"OTU596","   3"," 477","  13","   0","  19"," 454","1135","  34"," 214"," 101"," 142","2203","  27","   0","   0","   0","   0"," 500","   0","   0"," 105","   0","  12","   0","   0","   0","   0","  37","   0","   0","   0","   0","2176","   0","   0"," 234","   0","  38","   4"," 722","   0","   7","   0"," 199","  97","  52","   0"," 465"
"OTU597"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0","44"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"OTU598","   4","  55","   0","   0","   0"," 269","  25","   0"," 101","   0","   0","  32","   0"," 553"," 139","   0","   0","2078"," 675","   0","   0","   0"," 185","   0"," 214","   0","   0","   0"," 316","   0","   0","   0","   0","   0","   0","   0"," 269","   0","  44","   0","   0","   0","   0","   0","   0","   5","   0","   0"
"OTU599","  0","  0"," 10","  0","  0","  0","121","  0"," 95","732","  0","  0"," 50","  0","503","  0","  0","  0","  0","  0","  0","  0","  0","  0","  8","  0","  0"," 10","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU600","  0"," 31","  0","  0","  0","  0","  0","  0"," 81","  0"," 22","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","157","  0"," 63","  0","  0","  0","  0","  0","102","  0","  0"," 40"
"OTU601","    0","  129","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","  312","    0","    0"," 4525","    0","  453","    0","    0","    0","    0","    0","    0","    0","    0","  313","    0","  335","    0","16047","    0","    0","    0","    0","    0","    0","    0","    0","    0"
"OTU602","  0"," 20","  0","  0","  0","  0","  0","  0","  0","  0","  0","114","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","331","  0","  0","  0","  0","  0"," 19","  0","  0","  0","  0","  0","  0","  0","  0"," 19"
"OTU603","471","  0","  0","  0"," 16","  0","  0"," 25","  0","  0"," 26"," 10","  0","  0","  0","  0","191","  0","  0","480","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","302","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU604","  0","  0","  0","  0","  0","  0"," 33","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","163","  0","  0","  0","  0","  0","  9","  0","  0"
"OTU605","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   6","1169","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"
"OTU606","  0","  0","  0","  0","  0","  0","  0","  0","141","  0"," 84","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 17","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","104","  0","  0","  0","  0","  0","  0","525"," 13","  0","  0"
"OTU607","     0","   245","     0","     0","  1408","  6093","  9754"," 10642","  5687"," 52988","107066","     0","  2042","  8868"," 26290","    70","  1375","     0","    27","     0","    30","   269","   982","     0","  1469","     0","     0","     0"," 15074","     0","   886","     0","     0","  2105","   679","   624","  1368","  8649","   754","     0","   274","     0","     0","     0","   658","     0","     0","     0"
"OTU608","  0","  0","  0","  0","  0","  0","894","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU609","   0","   0","   0","   0","   0","   0","  93","   0","  75","  22","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 495","   0","   0","   0","   0","  97","1575","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","1010","   0","   0","   0","   0","   0","   0","   0"
"OTU610","  0","  0","  0","  0","  0","  0"," 37","386","  0","  0","  0","  0","  0"," 22","533","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU611"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13","20"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"OTU612","  0","237","  6","  0","  0","  0"," 97","  0","  0","123"," 51","  0","  0","  0","  0","  0","  0","  0","  6","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","284","  0","  0","  0","  0","  0","  0","387","  0","  0","  0","  0","  0","211","140","467","282"
"OTU613","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 84","  0","  0","  0","  0","  0","  0","  0","  0","191","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","631","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU614","   0","   0","  23","   5"," 255","   0"," 335"," 160","   0","2056"," 298","   0","   0","   0"," 307","   0","   0","   0","   0","   0","   0","   0","   0","   0","  84","   0"," 305","   0","   0","   0","   0","   0","   0","   0","  38","   0","   0","  58","   0","   0","   0","   0","   0","   0"," 232","   0","   0","   0"
"OTU615","   0","   0","   0","   0","   0","   0","   0","   0"," 709","   0","2947","   0","   0","   0","9290","   0","   0","   0","   0","   0","   0","   0","  92","   0","   0","   0","   0","   0","   0","   0","  80","   0","   0","   0","1783"," 177","   0","   0","   0","   0"," 716","   0","   0","   0","   0","   0","   0","   0"
"OTU616","  0","  0","  0","  0","  0","  0","  0","  0","  0","147","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 12","  0","452","  0","  0","  0","  0","  0","  0","  0"," 49","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 46","  0","  0","  0"
"OTU617","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 69","  0","  0","  0","  0","  0","  0","  0","  0","  0","220","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU618","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 101","   0","   0","6290","   0","   0"," 441","   0","   0","   0","   0","   0","   0"," 797","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  35","   0","   0","   0","   0","   0","   0"," 578","   0","   0","1321"
"OTU619","    0","    0","    0","    0","    0","    0","  319"," 1413","    0","  398","  681","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","  103","   70","   71"," 3910","12585","  684","    0","  204","  545","    0","    0","    0","    0","    0","    0","    0","    0"
"OTU620","   0"," 154","   0","   0","   0","   0","   0"," 211","   0","   0","   0","   0","  93","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 108","   0","   0","   0","   0","   0","   0","   0","   0","  75","   0","   0","   0","   0","1084","  39","  89","   0","   0","   0","   0","   0","   0","   0","1307","   0"
"OTU621","    0","    0","  221","    0","   53","    0"," 1716"," 7747","    0"," 1154","  216","    0","    0","    0"," 3266","  237","    0","    0","    0","    0","    0","    0","    0","    0","    0","  111","    0","    0","    0","    0","    0","  761","  130"," 2522"," 8236","36339"," 3739","    0","  322","15062","    0","    0","    0","   14","    0","    0","    0","    0"
"OTU622","    0","    0","    0","    0","  658"," 3401"," 4912"," 4483"," 1374","32195","53562","    0"," 1270"," 2519"," 7247","    0","  183","    0","    0","    0","    0","  472","   93","  165","  516","    0","    0","  129"," 5889","    0","  634","    0","    0","  842","    0","    0","    0","    0","    0","    0","   23","    0","    0","    0","    0","    0","    0","    0"
"OTU623","  5","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","313","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","433","171","  0","  0","  0","  0","  0","  0"," 73"," 31","  0"," 59"
"OTU624"," 5820"," 1701","   96","    0"," 2210","  534"," 1140"," 8629"," 1677"," 2902","11534","10573"," 2080","  139"," 5425"," 1011","    6","10264","   89","    0","    0"," 3473","   18","  313","    0"," 1033","  701","    0","   17","   48"," 1751","   50","  738"," 4143","    0","  160","22067","  412","  202","  341"," 1949","  456","    7","   41","   86"," 1447","  171"," 3282"
"OTU625","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","1189"," 369","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 116","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"
"OTU626","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 15","  0","  0","  0","  0","  0","912","  0"," 17","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU627"," 42"," 73","  0","  0","  0","  0","  0","  0","  7","  0","  0"," 44","  0"," 37"," 58","  0","153"," 45"," 61","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 39","  0","  0","  9"," 10","  0","  0","  0","  9","  0","  0","  0"," 18","350","646","109"," 10"," 30"," 15"
"OTU628","  0","  0","  0","  0","  0","  0","  0"," 10","  0","  0","  0","  0"," 59","  0","150","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU629","  0","  0","  0","  0","  0","  0","336","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU630","   0","   0","   0","   0","   0","  17","   0","   0","  89"," 172","  60","   0","  60","   0","   0","   0"," 411","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 134","   0","   0","   0"," 888","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","4558","   0"
"OTU631","   0","   0","   0","   0","   0","   0","   0","   0","   0","  14","   0","   0","   0","8764","1933","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","1612","1115","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0"
"OTU632"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0","17"," 7"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"OTU633"," 174"," 342","  17","   0"," 255"," 134","   0","   0"," 174","  22"," 475","  85","  56","   0","   0","   0","  30","   0"," 200"," 374","  60","   0","  72","   0"," 217","   0","   0"," 168","   0"," 258","   0","   0","   0","   0","   0","   0","2865","  79"," 148","1194","  40"," 176","   0","5446","   0","  49","  61","   0"
"OTU634","   0","   0","   0","   0","  61","  64","1044","  68","   0"," 226"," 218","   0","   0","   0","   0","   0","   0","   0","   0","  54"," 526","   0","  97","   0","   0"," 166","   0","   0","   0","   0","   0","   0"," 448"," 144","   0","   0","   0","   0","   0","   0"," 224","3278","   0","   0"," 791","   0"," 147","   0"
"OTU635","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","166","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 44","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"OTU636","148"," 37"," 15","  0"," 29"," 33","406"," 99"," 27"," 88","202","267","117"," 29","  0"," 60","803","511","125","  0","  0","  0"," 24","  0","  0","  0","  0","  0","  0"," 65","  0"," 68","  2","  0","  0","  0","209","105","  0","  0"," 22","  0","328","  0","289","447","  0"," 52"
